Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09003_001
"06037570602","Census Tract 5706.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5706.02",,,,30
"06037570603","Census Tract 5706.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5706.03",,,,40
"06037570701","Census Tract 5707.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5707.01",,,,29
"06037570703","Census Tract 5707.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5707.03",,,,28
"06037570800","Census Tract 5708, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5708",,,,31
"06037570901","Census Tract 5709.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5709.01",,,,24
"06037570902","Census Tract 5709.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5709.02",,,,29
"06037571000","Census Tract 5710, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5710",,,,27
"06037571101","Census Tract 5711.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5711.01",,,,28
"06037571102","Census Tract 5711.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5711.02",,,,32
"06037571201","Census Tract 5712.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5712.01",,,,28
"06037571202","Census Tract 5712.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5712.02",,,,34
"06037571300","Census Tract 5713, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5713",,,,33
"06037571400","Census Tract 5714, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5714",,,,33
"06037571502","Census Tract 5715.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.02",,,,32
"06037571504","Census Tract 5715.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.04",,,,26
"06037571505","Census Tract 5715.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.05",,,,36
"06037571600","Census Tract 5716, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5716",,,,27
"06037571701","Census Tract 5717.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.01",,,,31
"06037571703","Census Tract 5717.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.03",,,,26
"06037571704","Census Tract 5717.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.04",,,,27
"06037571800","Census Tract 5718, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5718",,,,32
"06037571900","Census Tract 5719, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5719",,,,26
"06037572001","Census Tract 5720.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5720.01",,,,36
"06037572201","Census Tract 5722.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5722.01",,,,27
"06037572202","Census Tract 5722.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5722.02",,,,39
"06037572301","Census Tract 5723.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5723.01",,,,27
"06037572500","Census Tract 5725, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5725",,,,30
"06037572600","Census Tract 5726, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5726",,,,32
"06037572700","Census Tract 5727, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5727",,,,28
"06037573002","Census Tract 5730.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.02",,,,29
"06037573003","Census Tract 5730.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.03",,,,26
"06037573004","Census Tract 5730.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.04",,,,31
"06037573101","Census Tract 5731.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5731.01",,,,36
"06037573102","Census Tract 5731.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5731.02",,,,35
"06037573201","Census Tract 5732.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5732.01",,,,40
"06037573202","Census Tract 5732.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5732.02",,,,33
"06037573300","Census Tract 5733, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5733",,,,25
"06037573401","Census Tract 5734.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.01",,,,29
"06037573402","Census Tract 5734.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.02",,,,35
"06037573403","Census Tract 5734.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.03",,,,30
"06037573601","Census Tract 5736.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5736.01",,,,30
"06037573700","Census Tract 5737, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5737",,,,30
"06037573800","Census Tract 5738, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5738",,,,28
"06037573902","Census Tract 5739.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5739.02",,,,25
"06037574000","Census Tract 5740, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5740",,,,28
"06037574100","Census Tract 5741, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5741",,,,28
"06037574201","Census Tract 5742.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5742.01",,,,32
"06037574202","Census Tract 5742.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5742.02",,,,34
"06037574300","Census Tract 5743, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5743",,,,29
"06037574400","Census Tract 5744, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5744",,,,28
"06037574500","Census Tract 5745, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5745",,,,29
"06037574602","Census Tract 5746.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5746.02",,,,33
"06037574800","Census Tract 5748, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5748",,,,30
"06037574901","Census Tract 5749.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5749.01",,,,24
"06037574902","Census Tract 5749.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5749.02",,,,29
"06037575001","Census Tract 5750.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5750.01",,,,32
"06037575002","Census Tract 5750.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5750.02",,,,30
"06037575101","Census Tract 5751.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5751.01",,,,34
"06037575102","Census Tract 5751.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5751.02",,,,24
"06037575103","Census Tract 5751.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5751.03",,,,28
"06037575201","Census Tract 5752.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5752.01",,,,30
"06037575202","Census Tract 5752.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5752.02",,,,31
"06037575300","Census Tract 5753, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5753",,,,31
"06037575401","Census Tract 5754.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5754.01",,,,30
"06037575402","Census Tract 5754.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5754.02",,,,26
"06037575801","Census Tract 5758.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5758.01",,,,25
"06037575802","Census Tract 5758.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5758.02",,,,22
"06037575803","Census Tract 5758.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5758.03",,,,34
"06037575901","Census Tract 5759.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5759.01",,,,34
"06037575902","Census Tract 5759.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5759.02",,,,28
"06037576001","Census Tract 5760.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5760.01",,,,30
"06037576200","Census Tract 5762, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5762",,,,37
"06037576301","Census Tract 5763.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5763.01",,,,33
"06037576302","Census Tract 5763.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5763.02",,,,34
"06037576401","Census Tract 5764.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5764.01",,,,27
"06037576402","Census Tract 5764.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5764.02",,,,30
"06037576403","Census Tract 5764.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5764.03",,,,30
"06037576501","Census Tract 5765.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5765.01",,,,27
"06037576502","Census Tract 5765.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5765.02",,,,33
"06037576503","Census Tract 5765.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5765.03",,,,31
"06037576601","Census Tract 5766.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5766.01",,,,41
"06037576602","Census Tract 5766.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5766.02",,,,33
"06037576700","Census Tract 5767, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5767",,,,36
"06037576801","Census Tract 5768.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5768.01",,,,40
"06037576802","Census Tract 5768.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5768.02",,,,29
"06037576901","Census Tract 5769.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5769.01",,,,29
"06037576903","Census Tract 5769.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5769.03",,,,30
"06037576904","Census Tract 5769.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5769.04",,,,30
"06037577000","Census Tract 5770, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5770",,,,28
"06037577100","Census Tract 5771, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5771",,,,31
"06037577200","Census Tract 5772, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5772",,,,33
"06037577300","Census Tract 5773, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5773",,,,36
"06037577400","Census Tract 5774, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5774",,,,30
"06037577501","Census Tract 5775.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5775.01",,,,31
"06037577504","Census Tract 5775.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5775.04",,,,32
"06037577602","Census Tract 5776.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5776.02",,,,33
"06037577604","Census Tract 5776.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5776.04",,,,37
"06037577605","Census Tract 5776.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5776.05",,,,30
"06037577606","Census Tract 5776.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5776.06",,,,26
"06037577700","Census Tract 5777, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5777",,,,24
"06037577800","Census Tract 5778, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5778",,,,31
"06037577900","Census Tract 5779, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5779",,,,27
"06037578000","Census Tract 5780, Los Angeles County, California","ca","140","00",,,,"06","037",,,"578000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5780",,,,27
"06037578100","Census Tract 5781, Los Angeles County, California","ca","140","00",,,,"06","037",,,"578100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5781",,,,13
"06037599000","Census Tract 5990, Los Angeles County, California","ca","140","00",,,,"06","037",,,"599000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5990",,,,9
"06037599100","Census Tract 5991, Los Angeles County, California","ca","140","00",,,,"06","037",,,"599100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5991",,,,7
"06037600100","Census Tract 6001, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6001",,,,32
"06037600201","Census Tract 6002.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6002.01",,,,35
"06037600202","Census Tract 6002.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6002.02",,,,38
"06037600302","Census Tract 6003.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6003.02",,,,38
"06037600303","Census Tract 6003.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6003.03",,,,36
"06037600304","Census Tract 6003.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6003.04",,,,32
"06037600400","Census Tract 6004, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6004",,,,31
"06037600501","Census Tract 6005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6005.01",,,,32
"06037600601","Census Tract 6006.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6006.01",,,,34
"06037600602","Census Tract 6006.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6006.02",,,,32
"06037600702","Census Tract 6007.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6007.02",,,,35
"06037600703","Census Tract 6007.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6007.03",,,,35
"06037600704","Census Tract 6007.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6007.04",,,,34
"06037600801","Census Tract 6008.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6008.01",,,,35
"06037600802","Census Tract 6008.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6008.02",,,,35
"06037600902","Census Tract 6009.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6009.02",,,,35
"06037600911","Census Tract 6009.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6009.11",,,,31
"06037600912","Census Tract 6009.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6009.12",,,,32
"06037601001","Census Tract 6010.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6010.01",,,,28
"06037601002","Census Tract 6010.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6010.02",,,,33
"06037601100","Census Tract 6011, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6011",,,,29
"06037601202","Census Tract 6012.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6012.02",,,,31
"06037601211","Census Tract 6012.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6012.11",,,,28
"06037601212","Census Tract 6012.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6012.12",,,,27
"06037601301","Census Tract 6013.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6013.01",,,,28
"06037601302","Census Tract 6013.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6013.02",,,,25
"06037601303","Census Tract 6013.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6013.03",,,,30
"06037601401","Census Tract 6014.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6014.01",,,,31
"06037601402","Census Tract 6014.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6014.02",,,,30
"06037601501","Census Tract 6015.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6015.01",,,,27
"06037601502","Census Tract 6015.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6015.02",,,,28
"06037601600","Census Tract 6016, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6016",,,,30
"06037601700","Census Tract 6017, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6017",,,,32
"06037601801","Census Tract 6018.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6018.01",,,,24
"06037601802","Census Tract 6018.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6018.02",,,,30
"06037601900","Census Tract 6019, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6019",,,,34
"06037602002","Census Tract 6020.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6020.02",,,,30
"06037602003","Census Tract 6020.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6020.03",,,,31
"06037602103","Census Tract 6021.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6021.03",,,,30
"06037602104","Census Tract 6021.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6021.04",,,,33
